dataset,name,accent,age,language,podcast,sex,speaker_id,subdataset,subset,type
vox2,id00843,,,,,f,id00843,,train,speakers
vox2,id00844,,,,,f,id00844,,train,speakers
vox2,id00846,,,,,f,id00846,,train,speakers
vox2,id00848,,,,,f,id00848,,val,speakers
vox2,id00851,,,,,f,id00851,,train,speakers
vox2,id00852,,,,,m,id00852,,train,speakers
vox2,id00857,,,,,m,id00857,,val,speakers
vox2,id00859,,,,,f,id00859,,train,speakers
vox2,id00860,,,,,m,id00860,,train,speakers
vox2,id00863,,,,,m,id00863,,train,speakers
vox2,id00865,,,,,f,id00865,,train,speakers
vox2,id00867,,,,,m,id00867,,train,speakers
vox2,id00868,,,,,m,id00868,,train,speakers
vox2,id00869,,,,,m,id00869,,train,speakers
vox2,id00875,,,,,m,id00875,,val,speakers
vox2,id00876,,,,,f,id00876,,train,speakers
vox2,id00879,,,,,m,id00879,,train,speakers
vox2,id00880,,,,,m,id00880,,train,speakers
vox2,id00881,,,,,m,id00881,,train,speakers
vox2,id00882,,,,,m,id00882,,train,speakers
vox2,id00883,,,,,m,id00883,,train,speakers
vox2,id00884,,,,,m,id00884,,val,speakers
vox2,id00885,,,,,f,id00885,,train,speakers
vox2,id00886,,,,,f,id00886,,train,speakers
vox2,id00888,,,,,f,id00888,,train,speakers
vox2,id00890,,,,,f,id00890,,train,speakers
vox2,id00891,,,,,f,id00891,,train,speakers
vox2,id00892,,,,,f,id00892,,train,speakers
vox2,id00893,,,,,f,id00893,,val,speakers
vox2,id00894,,,,,f,id00894,,train,speakers
vox2,id00895,,,,,f,id00895,,train,speakers
vox2,id00897,,,,,f,id00897,,train,speakers
vox2,id00898,,,,,f,id00898,,test,speakers
vox2,id00899,,,,,f,id00899,,train,speakers
vox2,id00901,,,,,f,id00901,,train,speakers
vox2,id00902,,,,,f,id00902,,train,speakers
vox2,id00903,,,,,m,id00903,,train,speakers
vox2,id00904,,,,,m,id00904,,val,speakers
vox2,id00905,,,,,m,id00905,,train,speakers
vox2,id00906,,,,,m,id00906,,train,speakers
vox2,id00907,,,,,m,id00907,,train,speakers
vox2,id00908,,,,,m,id00908,,train,speakers
vox2,id00909,,,,,m,id00909,,train,speakers
vox2,id00910,,,,,m,id00910,,train,speakers
vox2,id00911,,,,,m,id00911,,train,speakers
vox2,id00917,,,,,m,id00917,,train,speakers
vox2,id00918,,,,,m,id00918,,train,speakers
vox2,id00919,,,,,m,id00919,,train,speakers
vox2,id00920,,,,,f,id00920,,train,speakers
vox2,id00922,,,,,f,id00922,,val,speakers
vox2,id00923,,,,,f,id00923,,train,speakers
vox2,id00924,,,,,f,id00924,,train,speakers
vox2,id00925,,,,,f,id00925,,train,speakers
vox2,id00927,,,,,m,id00927,,train,speakers
vox2,id00928,,,,,m,id00928,,train,speakers
vox2,id00930,,,,,f,id00930,,train,speakers
vox2,id00931,,,,,m,id00931,,val,speakers
vox2,id00933,,,,,f,id00933,,train,speakers
vox2,id00934,,,,,f,id00934,,train,speakers
vox2,id00935,,,,,f,id00935,,train,speakers
vox2,id00937,,,,,f,id00937,,train,speakers
vox2,id00938,,,,,f,id00938,,val,speakers
vox2,id00939,,,,,f,id00939,,train,speakers
vox2,id00941,,,,,f,id00941,,train,speakers
vox2,id00942,,,,,m,id00942,,train,speakers
vox2,id00943,,,,,m,id00943,,train,speakers
vox2,id00944,,,,,m,id00944,,train,speakers
vox2,id00945,,,,,m,id00945,,train,speakers
vox2,id00946,,,,,m,id00946,,train,speakers
vox2,id00947,,,,,m,id00947,,val,speakers
vox2,id00948,,,,,m,id00948,,train,speakers
vox2,id00959,,,,,f,id00959,,train,speakers
vox2,id00960,,,,,m,id00960,,train,speakers
vox2,id00963,,,,,m,id00963,,train,speakers
vox2,id00964,,,,,m,id00964,,train,speakers
vox2,id00965,,,,,m,id00965,,val,speakers
vox2,id00966,,,,,m,id00966,,train,speakers
vox2,id00967,,,,,m,id00967,,train,speakers
vox2,id00969,,,,,m,id00969,,train,speakers
vox2,id00971,,,,,m,id00971,,train,speakers
vox2,id00974,,,,,f,id00974,,val,speakers
vox2,id00975,,,,,m,id00975,,train,speakers
vox2,id00976,,,,,m,id00976,,train,speakers
vox2,id00978,,,,,m,id00978,,train,speakers
vox2,id00979,,,,,m,id00979,,test,speakers
vox2,id00980,,,,,m,id00980,,train,speakers
vox2,id00981,,,,,m,id00981,,train,speakers
vox2,id00982,,,,,m,id00982,,train,speakers
vox2,id00983,,,,,m,id00983,,val,speakers
vox2,id00984,,,,,m,id00984,,train,speakers
vox2,id00985,,,,,m,id00985,,train,speakers
vox2,id00987,,,,,m,id00987,,train,speakers
vox2,id00989,,,,,m,id00989,,train,speakers
vox2,id00990,,,,,m,id00990,,train,speakers
vox2,id00991,,,,,m,id00991,,train,speakers
vox2,id00992,,,,,m,id00992,,val,speakers
vox2,id00993,,,,,m,id00993,,train,speakers
vox2,id00994,,,,,m,id00994,,train,speakers
vox2,id00995,,,,,m,id00995,,train,speakers
vox2,id00996,,,,,m,id00996,,train,speakers
vox2,id00997,,,,,m,id00997,,test,speakers
vox2,id00999,,,,,m,id00999,,train,speakers
vox2,id01001,,,,,f,id01001,,train,speakers
vox2,id01002,,,,,f,id01002,,train,speakers
vox2,id01003,,,,,f,id01003,,val,speakers
vox2,id01004,,,,,f,id01004,,val,speakers
vox2,id01005,,,,,f,id01005,,test,speakers
vox2,id01006,,,,,f,id01006,,train,speakers
vox2,id01007,,,,,m,id01007,,train,speakers
vox2,id01008,,,,,f,id01008,,train,speakers
vox2,id01010,,,,,f,id01010,,train,speakers
vox2,id01011,,,,,f,id01011,,train,speakers
vox2,id01014,,,,,f,id01014,,test,speakers
vox2,id01015,,,,,f,id01015,,train,speakers
vox2,id01016,,,,,f,id01016,,train,speakers
vox2,id01017,,,,,f,id01017,,train,speakers
vox2,id01018,,,,,f,id01018,,train,speakers
vox2,id01021,,,,,f,id01021,,val,speakers
vox2,id01023,,,,,m,id01023,,test,speakers
vox2,id01024,,,,,f,id01024,,train,speakers
vox2,id01025,,,,,f,id01025,,train,speakers
vox2,id01026,,,,,f,id01026,,train,speakers
vox2,id01028,,,,,f,id01028,,train,speakers
vox2,id01029,,,,,f,id01029,,train,speakers
vox2,id01030,,,,,f,id01030,,val,speakers
vox2,id01031,,,,,f,id01031,,val,speakers
vox2,id01035,,,,,m,id01035,,train,speakers
vox2,id01036,,,,,m,id01036,,train,speakers
vox2,id01037,,,,,f,id01037,,train,speakers
vox2,id01038,,,,,m,id01038,,train,speakers
vox2,id01039,,,,,f,id01039,,val,speakers
vox2,id01040,,,,,m,id01040,,val,speakers
vox2,id01042,,,,,m,id01042,,train,speakers
vox2,id01043,,,,,m,id01043,,train,speakers
vox2,id01044,,,,,m,id01044,,train,speakers
vox2,id01045,,,,,m,id01045,,train,speakers
vox2,id01047,,,,,m,id01047,,train,speakers
vox2,id01048,,,,,m,id01048,,val,speakers
vox2,id01049,,,,,m,id01049,,train,speakers
vox2,id01050,,,,,m,id01050,,test,speakers
vox2,id01051,,,,,m,id01051,,train,speakers
vox2,id01052,,,,,m,id01052,,train,speakers
vox2,id01053,,,,,m,id01053,,train,speakers
vox2,id01054,,,,,m,id01054,,train,speakers
vox2,id01056,,,,,m,id01056,,train,speakers
vox2,id01057,,,,,m,id01057,,val,speakers
vox2,id01058,,,,,m,id01058,,train,speakers
vox2,id01060,,,,,m,id01060,,train,speakers
vox2,id01061,,,,,m,id01061,,train,speakers
vox2,id01062,,,,,m,id01062,,train,speakers
vox2,id01063,,,,,m,id01063,,train,speakers
vox2,id01065,,,,,m,id01065,,train,speakers
vox2,id01067,,,,,m,id01067,,train,speakers
vox2,id01068,,,,,m,id01068,,train,speakers
vox2,id01069,,,,,f,id01069,,train,speakers
vox2,id01070,,,,,m,id01070,,train,speakers
vox2,id01071,,,,,f,id01071,,train,speakers
vox2,id01073,,,,,f,id01073,,train,speakers
vox2,id01074,,,,,f,id01074,,train,speakers
vox2,id01075,,,,,f,id01075,,val,speakers
vox2,id01076,,,,,m,id01076,,train,speakers
vox2,id01078,,,,,m,id01078,,train,speakers
vox2,id01080,,,,,m,id01080,,train,speakers
vox2,id01081,,,,,m,id01081,,train,speakers
vox2,id01083,,,,,m,id01083,,train,speakers
vox2,id01084,,,,,m,id01084,,val,speakers
vox2,id01085,,,,,f,id01085,,train,speakers
vox2,id01090,,,,,f,id01090,,train,speakers
vox2,id01091,,,,,f,id01091,,train,speakers
vox2,id01092,,,,,m,id01092,,train,speakers
vox2,id01093,,,,,m,id01093,,val,speakers
vox2,id01094,,,,,f,id01094,,train,speakers
vox2,id01095,,,,,m,id01095,,train,speakers
vox2,id01096,,,,,m,id01096,,train,speakers
vox2,id01097,,,,,m,id01097,,train,speakers
vox2,id01098,,,,,m,id01098,,train,speakers
vox2,id01099,,,,,m,id01099,,train,speakers
vox2,id01100,,,,,m,id01100,,train,speakers
vox2,id01101,,,,,m,id01101,,train,speakers
vox2,id01102,,,,,m,id01102,,val,speakers
vox2,id01103,,,,,m,id01103,,val,speakers
vox2,id01104,,,,,m,id01104,,test,speakers
vox2,id01105,,,,,m,id01105,,train,speakers
vox2,id01108,,,,,m,id01108,,train,speakers
vox2,id01109,,,,,m,id01109,,train,speakers
vox2,id01110,,,,,m,id01110,,train,speakers
vox2,id01111,,,,,m,id01111,,val,speakers
vox2,id01112,,,,,m,id01112,,val,speakers
vox2,id01113,,,,,m,id01113,,test,speakers
vox2,id01115,,,,,m,id01115,,train,speakers
vox2,id01116,,,,,f,id01116,,train,speakers
vox2,id01117,,,,,f,id01117,,train,speakers
vox2,id01119,,,,,m,id01119,,train,speakers
vox2,id01120,,,,,m,id01120,,val,speakers
vox2,id01121,,,,,m,id01121,,val,speakers
vox2,id01122,,,,,m,id01122,,test,speakers
vox2,id01123,,,,,m,id01123,,train,speakers
vox2,id01124,,,,,m,id01124,,train,speakers
vox2,id01125,,,,,m,id01125,,train,speakers
vox2,id01126,,,,,m,id01126,,train,speakers
vox2,id01129,,,,,m,id01129,,val,speakers
vox2,id01130,,,,,m,id01130,,val,speakers
vox2,id01132,,,,,m,id01132,,train,speakers
vox2,id01139,,,,,f,id01139,,train,speakers
vox2,id01140,,,,,f,id01140,,test,speakers
vox2,id01141,,,,,m,id01141,,train,speakers
vox2,id01142,,,,,m,id01142,,train,speakers
vox2,id01149,,,,,m,id01149,,train,speakers
vox2,id01150,,,,,m,id01150,,train,speakers
vox2,id01154,,,,,m,id01154,,train,speakers
vox2,id01155,,,,,m,id01155,,train,speakers
vox2,id01156,,,,,m,id01156,,val,speakers
vox2,id01157,,,,,m,id01157,,train,speakers
vox2,id01158,,,,,m,id01158,,train,speakers
vox2,id01159,,,,,m,id01159,,train,speakers
vox2,id01160,,,,,m,id01160,,train,speakers
vox2,id01161,,,,,m,id01161,,train,speakers
vox2,id01162,,,,,m,id01162,,train,speakers
vox2,id01163,,,,,m,id01163,,train,speakers
vox2,id01164,,,,,m,id01164,,train,speakers
vox2,id01165,,,,,m,id01165,,val,speakers
vox2,id01166,,,,,m,id01166,,train,speakers
vox2,id01167,,,,,m,id01167,,train,speakers
vox2,id01168,,,,,m,id01168,,train,speakers
vox2,id01169,,,,,m,id01169,,train,speakers
vox2,id01170,,,,,m,id01170,,train,speakers
vox2,id01171,,,,,m,id01171,,train,speakers
vox2,id01172,,,,,m,id01172,,train,speakers
vox2,id01173,,,,,m,id01173,,train,speakers
vox2,id01174,,,,,m,id01174,,val,speakers
vox2,id01175,,,,,m,id01175,,train,speakers
vox2,id01178,,,,,f,id01178,,train,speakers
vox2,id01179,,,,,m,id01179,,train,speakers
vox2,id01182,,,,,m,id01182,,train,speakers
vox2,id01183,,,,,m,id01183,,val,speakers
vox2,id01184,,,,,f,id01184,,train,speakers
vox2,id01185,,,,,m,id01185,,train,speakers
vox2,id01187,,,,,f,id01187,,train,speakers
vox2,id01188,,,,,m,id01188,,train,speakers
vox2,id01189,,,,,m,id01189,,train,speakers
vox2,id01190,,,,,m,id01190,,train,speakers
vox2,id01191,,,,,m,id01191,,train,speakers
vox2,id01192,,,,,m,id01192,,val,speakers
vox2,id01193,,,,,m,id01193,,train,speakers
vox2,id01196,,,,,m,id01196,,train,speakers
vox2,id01199,,,,,m,id01199,,val,speakers
vox2,id01200,,,,,m,id01200,,train,speakers
vox2,id01201,,,,,m,id01201,,val,speakers
vox2,id01203,,,,,m,id01203,,test,speakers
vox2,id01204,,,,,m,id01204,,train,speakers
vox2,id01205,,,,,m,id01205,,train,speakers
vox2,id01206,,,,,m,id01206,,train,speakers
vox2,id01207,,,,,m,id01207,,train,speakers
vox2,id01209,,,,,m,id01209,,train,speakers
vox2,id01210,,,,,m,id01210,,val,speakers
vox2,id01211,,,,,m,id01211,,val,speakers
vox2,id01212,,,,,m,id01212,,test,speakers
vox2,id01213,,,,,m,id01213,,train,speakers
vox2,id01214,,,,,m,id01214,,train,speakers
vox2,id01215,,,,,m,id01215,,train,speakers
vox2,id01216,,,,,f,id01216,,train,speakers
vox2,id01217,,,,,f,id01217,,train,speakers
vox2,id01218,,,,,m,id01218,,train,speakers
vox2,id01220,,,,,f,id01220,,val,speakers
vox2,id01221,,,,,f,id01221,,test,speakers
vox2,id01222,,,,,f,id01222,,train,speakers
vox2,id01223,,,,,f,id01223,,train,speakers
vox2,id01225,,,,,f,id01225,,train,speakers
vox2,id01227,,,,,f,id01227,,train,speakers
vox2,id01229,,,,,f,id01229,,train,speakers
vox2,id01230,,,,,f,id01230,,test,speakers
vox2,id01231,,,,,f,id01231,,train,speakers
vox2,id01232,,,,,f,id01232,,train,speakers
vox2,id01234,,,,,f,id01234,,train,speakers
vox2,id01235,,,,,f,id01235,,train,speakers
vox2,id01236,,,,,f,id01236,,train,speakers
vox2,id01237,,,,,f,id01237,,val,speakers
vox2,id01238,,,,,f,id01238,,train,speakers
vox2,id01239,,,,,m,id01239,,train,speakers
vox2,id01240,,,,,m,id01240,,train,speakers
vox2,id01241,,,,,m,id01241,,train,speakers
vox2,id01243,,,,,m,id01243,,train,speakers
vox2,id01244,,,,,m,id01244,,train,speakers
vox2,id01245,,,,,f,id01245,,train,speakers
vox2,id01246,,,,,f,id01246,,val,speakers
vox2,id01249,,,,,f,id01249,,train,speakers
vox2,id01251,,,,,f,id01251,,train,speakers
vox2,id01252,,,,,m,id01252,,train,speakers
vox2,id01253,,,,,m,id01253,,train,speakers
vox2,id01254,,,,,m,id01254,,train,speakers
vox2,id01255,,,,,m,id01255,,val,speakers
vox2,id01256,,,,,m,id01256,,train,speakers
vox2,id01257,,,,,m,id01257,,train,speakers
vox2,id01258,,,,,f,id01258,,train,speakers
vox2,id01261,,,,,m,id01261,,train,speakers
vox2,id01262,,,,,m,id01262,,train,speakers
vox2,id01263,,,,,m,id01263,,train,speakers
vox2,id01264,,,,,m,id01264,,val,speakers
vox2,id01265,,,,,m,id01265,,train,speakers
vox2,id01266,,,,,m,id01266,,train,speakers
vox2,id01268,,,,,m,id01268,,train,speakers
vox2,id01269,,,,,m,id01269,,train,speakers
vox2,id01270,,,,,m,id01270,,train,speakers
vox2,id01271,,,,,m,id01271,,train,speakers
vox2,id01272,,,,,m,id01272,,train,speakers
vox2,id01273,,,,,m,id01273,,val,speakers
vox2,id01274,,,,,m,id01274,,train,speakers
vox2,id01275,,,,,m,id01275,,train,speakers
vox2,id01276,,,,,m,id01276,,train,speakers
vox2,id01279,,,,,m,id01279,,train,speakers
vox2,id01280,,,,,m,id01280,,train,speakers
vox2,id01284,,,,,m,id01284,,train,speakers
vox2,id01285,,,,,f,id01285,,train,speakers
vox2,id01286,,,,,m,id01286,,train,speakers
vox2,id01288,,,,,m,id01288,,train,speakers
vox2,id01289,,,,,f,id01289,,val,speakers
vox2,id01290,,,,,f,id01290,,train,speakers
vox2,id01291,,,,,f,id01291,,val,speakers
vox2,id01292,,,,,f,id01292,,train,speakers
vox2,id01293,,,,,m,id01293,,train,speakers
vox2,id01294,,,,,m,id01294,,train,speakers
vox2,id01295,,,,,f,id01295,,train,speakers
vox2,id01296,,,,,m,id01296,,train,speakers
vox2,id01300,,,,,m,id01300,,val,speakers
vox2,id01301,,,,,m,id01301,,val,speakers
vox2,id01303,,,,,f,id01303,,train,speakers
vox2,id01304,,,,,f,id01304,,train,speakers
vox2,id01305,,,,,f,id01305,,train,speakers
vox2,id01306,,,,,f,id01306,,train,speakers
vox2,id01309,,,,,f,id01309,,val,speakers
vox2,id01313,,,,,m,id01313,,train,speakers
vox2,id01314,,,,,f,id01314,,train,speakers
vox2,id01315,,,,,m,id01315,,train,speakers
vox2,id01316,,,,,f,id01316,,train,speakers
vox2,id01317,,,,,f,id01317,,train,speakers
vox2,id01323,,,,,f,id01323,,train,speakers
vox2,id01325,,,,,m,id01325,,train,speakers
vox2,id01326,,,,,f,id01326,,train,speakers
vox2,id01327,,,,,m,id01327,,val,speakers
vox2,id01328,,,,,m,id01328,,train,speakers
vox2,id01329,,,,,f,id01329,,train,speakers
vox2,id01330,,,,,f,id01330,,train,speakers
vox2,id01331,,,,,f,id01331,,train,speakers
vox2,id01332,,,,,f,id01332,,train,speakers
vox2,id01334,,,,,f,id01334,,train,speakers
vox2,id01335,,,,,f,id01335,,train,speakers
vox2,id01337,,,,,f,id01337,,train,speakers
vox2,id01338,,,,,f,id01338,,train,speakers
vox2,id01339,,,,,f,id01339,,train,speakers
vox2,id01340,,,,,f,id01340,,train,speakers
vox2,id01341,,,,,f,id01341,,train,speakers
vox2,id01342,,,,,f,id01342,,train,speakers
vox2,id01346,,,,,f,id01346,,train,speakers
vox2,id01347,,,,,f,id01347,,train,speakers
vox2,id01348,,,,,f,id01348,,train,speakers
vox2,id01349,,,,,f,id01349,,train,speakers
vox2,id01350,,,,,f,id01350,,train,speakers
vox2,id01352,,,,,m,id01352,,train,speakers
vox2,id01353,,,,,m,id01353,,train,speakers
vox2,id01354,,,,,m,id01354,,val,speakers
vox2,id01355,,,,,m,id01355,,train,speakers
vox2,id01356,,,,,m,id01356,,train,speakers
vox2,id01358,,,,,f,id01358,,train,speakers
vox2,id01359,,,,,f,id01359,,train,speakers
vox2,id01361,,,,,f,id01361,,train,speakers
vox2,id01362,,,,,f,id01362,,train,speakers
vox2,id01363,,,,,m,id01363,,val,speakers
vox2,id01365,,,,,f,id01365,,train,speakers
vox2,id01367,,,,,m,id01367,,train,speakers
vox2,id01368,,,,,m,id01368,,train,speakers
vox2,id01369,,,,,m,id01369,,train,speakers
vox2,id01370,,,,,m,id01370,,train,speakers
vox2,id01371,,,,,m,id01371,,train,speakers
vox2,id01372,,,,,m,id01372,,val,speakers
vox2,id01373,,,,,m,id01373,,train,speakers
vox2,id01374,,,,,m,id01374,,train,speakers
vox2,id01376,,,,,m,id01376,,train,speakers
vox2,id01379,,,,,m,id01379,,val,speakers
vox2,id01380,,,,,m,id01380,,train,speakers
vox2,id01384,,,,,m,id01384,,train,speakers
vox2,id01385,,,,,f,id01385,,train,speakers
vox2,id01386,,,,,m,id01386,,train,speakers
vox2,id01387,,,,,f,id01387,,train,speakers
vox2,id01388,,,,,f,id01388,,val,speakers
vox2,id01389,,,,,f,id01389,,train,speakers
vox2,id01391,,,,,f,id01391,,train,speakers
vox2,id01392,,,,,m,id01392,,train,speakers
vox2,id01394,,,,,f,id01394,,train,speakers
vox2,id01395,,,,,f,id01395,,train,speakers
vox2,id01396,,,,,f,id01396,,train,speakers
vox2,id01397,,,,,f,id01397,,val,speakers
vox2,id01399,,,,,f,id01399,,train,speakers
vox2,id01402,,,,,m,id01402,,train,speakers
vox2,id01403,,,,,f,id01403,,train,speakers
vox2,id01404,,,,,f,id01404,,train,speakers
vox2,id01405,,,,,f,id01405,,train,speakers
vox2,id01406,,,,,f,id01406,,train,speakers
vox2,id01407,,,,,f,id01407,,train,speakers
vox2,id01408,,,,,f,id01408,,val,speakers
vox2,id01409,,,,,f,id01409,,train,speakers
vox2,id01410,,,,,f,id01410,,test,speakers
vox2,id01411,,,,,f,id01411,,train,speakers
vox2,id01413,,,,,f,id01413,,train,speakers
vox2,id01418,,,,,f,id01418,,train,speakers
vox2,id01420,,,,,f,id01420,,train,speakers
vox2,id01422,,,,,f,id01422,,train,speakers
vox2,id01423,,,,,f,id01423,,train,speakers
vox2,id01424,,,,,f,id01424,,train,speakers
vox2,id01425,,,,,f,id01425,,train,speakers
vox2,id01426,,,,,f,id01426,,val,speakers
vox2,id01429,,,,,f,id01429,,train,speakers
vox2,id01430,,,,,f,id01430,,train,speakers
vox2,id01431,,,,,f,id01431,,train,speakers
vox2,id01432,,,,,f,id01432,,train,speakers
vox2,id01433,,,,,f,id01433,,train,speakers
vox2,id01434,,,,,f,id01434,,train,speakers
vox2,id01436,,,,,f,id01436,,train,speakers
vox2,id01438,,,,,m,id01438,,train,speakers
vox2,id01439,,,,,m,id01439,,train,speakers
vox2,id01445,,,,,f,id01445,,train,speakers
vox2,id01447,,,,,m,id01447,,train,speakers
vox2,id01448,,,,,f,id01448,,train,speakers
vox2,id01449,,,,,f,id01449,,train,speakers
vox2,id01450,,,,,f,id01450,,train,speakers
vox2,id01451,,,,,f,id01451,,train,speakers
vox2,id01452,,,,,f,id01452,,train,speakers
vox2,id01455,,,,,f,id01455,,train,speakers
vox2,id01456,,,,,f,id01456,,train,speakers
vox2,id01457,,,,,f,id01457,,train,speakers
vox2,id01458,,,,,f,id01458,,train,speakers
vox2,id01459,,,,,f,id01459,,train,speakers
vox2,id01461,,,,,f,id01461,,train,speakers
vox2,id01464,,,,,f,id01464,,train,speakers
vox2,id01466,,,,,f,id01466,,train,speakers
vox2,id01468,,,,,f,id01468,,train,speakers
vox2,id01470,,,,,m,id01470,,train,speakers
vox2,id01471,,,,,m,id01471,,val,speakers
vox2,id01476,,,,,f,id01476,,train,speakers
vox2,id01487,,,,,m,id01487,,val,speakers
vox2,id01488,,,,,f,id01488,,train,speakers
vox2,id01489,,,,,m,id01489,,train,speakers
vox2,id01490,,,,,m,id01490,,train,speakers
vox2,id01491,,,,,m,id01491,,train,speakers
vox2,id01492,,,,,m,id01492,,train,speakers
vox2,id01493,,,,,m,id01493,,train,speakers
vox2,id01497,,,,,m,id01497,,train,speakers
vox2,id01498,,,,,m,id01498,,train,speakers
vox2,id01499,,,,,m,id01499,,train,speakers
vox2,id01500,,,,,m,id01500,,test,speakers
vox2,id01501,,,,,m,id01501,,train,speakers
vox2,id01502,,,,,f,id01502,,train,speakers
vox2,id01503,,,,,m,id01503,,train,speakers
vox2,id01504,,,,,f,id01504,,train,speakers
vox2,id01505,,,,,m,id01505,,train,speakers
vox2,id01508,,,,,f,id01508,,train,speakers
vox2,id01510,,,,,f,id01510,,train,speakers
vox2,id01511,,,,,f,id01511,,train,speakers
vox2,id01512,,,,,f,id01512,,train,speakers
vox2,id01513,,,,,f,id01513,,train,speakers
vox2,id01514,,,,,f,id01514,,train,speakers
vox2,id01515,,,,,f,id01515,,train,speakers
vox2,id01516,,,,,f,id01516,,val,speakers
vox2,id01521,,,,,m,id01521,,train,speakers
vox2,id01522,,,,,m,id01522,,train,speakers
vox2,id01523,,,,,m,id01523,,train,speakers
vox2,id01524,,,,,m,id01524,,train,speakers
vox2,id01527,,,,,m,id01527,,train,speakers
vox2,id01528,,,,,m,id01528,,train,speakers
vox2,id01529,,,,,m,id01529,,train,speakers
vox2,id01530,,,,,m,id01530,,train,speakers
vox2,id01531,,,,,f,id01531,,train,speakers
vox2,id01532,,,,,f,id01532,,train,speakers
vox2,id01533,,,,,m,id01533,,train,speakers
vox2,id01534,,,,,m,id01534,,val,speakers
vox2,id01535,,,,,m,id01535,,train,speakers
vox2,id01536,,,,,m,id01536,,train,speakers
vox2,id01539,,,,,m,id01539,,train,speakers
vox2,id01540,,,,,m,id01540,,train,speakers
vox2,id01542,,,,,m,id01542,,train,speakers
vox2,id01543,,,,,m,id01543,,val,speakers
vox2,id01544,,,,,m,id01544,,train,speakers
vox2,id01545,,,,,m,id01545,,train,speakers
vox2,id01546,,,,,m,id01546,,train,speakers
vox2,id01547,,,,,f,id01547,,train,speakers
vox2,id01548,,,,,f,id01548,,train,speakers
vox2,id01549,,,,,f,id01549,,train,speakers
vox2,id01550,,,,,f,id01550,,train,speakers
vox2,id01551,,,,,f,id01551,,train,speakers
vox2,id01552,,,,,f,id01552,,val,speakers
vox2,id01554,,,,,f,id01554,,train,speakers
vox2,id01555,,,,,f,id01555,,train,speakers
vox2,id01556,,,,,f,id01556,,train,speakers
vox2,id01557,,,,,m,id01557,,train,speakers
vox2,id01558,,,,,m,id01558,,train,speakers
vox2,id01560,,,,,f,id01560,,train,speakers
vox2,id01561,,,,,f,id01561,,val,speakers
